action="None",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:37",dest_ip="",dest_port="",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="",dns_query_type="PTR",dos_attack_event="Attack Started",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="",source_ip="",source_port="",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:56",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="3",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="40912",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:56",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="8",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="33787",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:56",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="6",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="39354",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:57",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="8",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="53610",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:57",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="6",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="52550",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:57",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="7",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="59237",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:57",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="5",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="47692",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:58",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="6",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="35872",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:58",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="4",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="47718",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:58",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="12",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="41690",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:58",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="4",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="59047",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:59",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="6",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="42236",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:59",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="4",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="35992",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:59",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="8",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="39074",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:50:59",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="8",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="45228",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:00",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="8",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="36450",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:00",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="1",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="60978",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:00",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="7",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="56402",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:00",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="8",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="57699",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:01",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="2",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="55876",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:01",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="8",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="51179",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:01",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="8",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="56586",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:01",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="3",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="35986",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:02",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="7",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="48584",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:02",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="8",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="57221",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:02",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="5",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="37754",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:02",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="7",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="37647",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:03",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="5",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="55310",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:03",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="7",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="47313",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:03",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="9",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="53588",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:03",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="4",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="47037",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:04",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="5",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="33106",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:04",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="5",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="37931",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:04",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="7",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="45905",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:04",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="8",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="36211",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="/Common/vipDNS",date_time="Apr 24 2018 11:51:05",dest_ip="10.59.141.20",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.5.0.0.5",dns_query_name="250132181199in-addrarpa",dns_query_type="PTR",dos_attack_event="Attack Sampled",dos_attack_id="2664008884",dos_attack_name="PTR query DOS",dos_packets_dropped="0",dos_packets_received="3",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="39330",vlan=""
